,Date,Value_interest,Value_inflation,Value_gdp,Value_unemployment,Value_cci,Open_sp500,High_sp500,Low_sp500,Close_sp500,Volume_sp500,Open_nasdaq,High_nasdaq,Low_nasdaq,Close_nasdaq,Volume_nasdaq,Open_dow_jones,High_dow_jones,Low_dow_jones,Close_dow_jones,Volume_dow_jones,Open_tech_sector,High_tech_sector,Low_tech_sector,Close_tech_sector,Volume_tech_sector
953,2002-08-13,4.12,180.5,10984.04,5.7,87.6,903.7999877929688,911.7100219726562,883.6199951171875,884.2100219726562,1297700000.0,1300.72998046875,1324.4300537109375,1268.989990234375,1269.280029296875,1570660000.0,8683.150390625,8745.51953125,8473.3203125,8482.3896484375,263650000.0,13.949999809265137,14.300000190734863,13.600000381469727,13.600000381469727,699200.0
954,2002-08-14,4.06,180.5,10984.04,5.7,87.6,884.2100219726562,920.2100219726562,876.2000122070312,919.6199951171875,1533800000.0,1273.93994140625,1334.31005859375,1265.18994140625,1334.300048828125,1629290000.0,8479.1396484375,8748.2900390625,8353.0703125,8743.3095703125,308960000.0,13.739999771118164,14.520000457763672,13.619999885559082,14.449999809265137,896400.0
955,2002-08-15,4.17,180.5,10984.04,5.7,87.6,919.6199951171875,933.2899780273438,918.1699829101562,930.25,1505100000.0,1339.5999755859375,1350.9200439453125,1322.1099853515625,1345.010009765625,1642850000.0,8745.0400390625,8854.2099609375,8687.919921875,8818.1396484375,285810000.0,14.720000267028809,14.800000190734863,14.300000190734863,14.649999618530273,357900.0
956,2002-08-16,4.32,180.5,10984.04,5.7,87.6,930.25,935.3800048828125,916.2100219726562,928.77001953125,1265300000.0,1333.260009765625,1368.68994140625,1325.989990234375,1361.010009765625,1389180000.0,8813.0703125,8837.51953125,8709.3896484375,8778.0595703125,250960000.0,14.350000381469727,15.140000343322754,14.350000381469727,15.0,1860500.0
957,2002-08-19,4.29,180.5,10984.04,5.7,87.6,928.77001953125,951.1699829101562,927.2100219726562,950.7000122070312,1299800000.0,1362.2900390625,1397.06005859375,1359.1400146484375,1394.5400390625,1489490000.0,8777.08984375,8994.1201171875,8753.51953125,8990.7900390625,250510000.0,15.039999961853027,15.619999885559082,15.0,15.550000190734863,1219300.0
958,2002-08-20,4.17,180.5,10984.04,5.7,87.6,950.7000122070312,950.7000122070312,931.8599853515625,937.4299926757812,1308500000.0,1384.469970703125,1389.8399658203125,1370.97998046875,1376.5899658203125,1396290000.0,8986.5,8986.5,8822.01953125,8872.0703125,250310000.0,15.399999618530273,15.420000076293945,15.050000190734863,15.109999656677246,667200.0
959,2002-08-21,4.2,180.5,10984.04,5.7,87.6,937.4299926757812,951.5900268554688,931.3200073242188,949.3599853515625,1353100000.0,1389.56005859375,1410.8800048828125,1378.0899658203125,1409.25,1508530000.0,8866.1396484375,8974.3603515625,8798.8896484375,8957.23046875,280710000.0,15.359999656677246,15.640000343322754,15.109999656677246,15.579999923706055,640100.0
960,2002-08-22,4.3,180.5,10984.04,5.7,87.6,949.3599853515625,965.0,946.4299926757812,962.7000122070312,1373000000.0,1410.75,1426.760009765625,1398.8299560546875,1422.949951171875,1654080000.0,8961.1796875,9077.009765625,8926.919921875,9053.6396484375,236710000.0,15.699999809265137,15.84000015258789,15.430000305175781,15.760000228881836,783000.0
961,2002-08-23,4.25,180.5,10984.04,5.7,87.6,962.7000122070312,962.7000122070312,937.1699829101562,940.8599853515625,1071500000.0,1411.75,1411.75,1377.6400146484375,1380.6199951171875,1365830000.0,9051.490234375,9051.490234375,8829.9599609375,8872.9599609375,208070000.0,15.510000228881836,15.5600004196167,15.050000190734863,15.1899995803833,951000.0
962,2002-08-26,4.22,180.5,10984.04,5.7,87.6,940.8599853515625,950.7999877929688,930.4199829101562,947.9500122070312,1016900000.0,1387.199951171875,1394.239990234375,1360.4300537109375,1391.739990234375,1261360000.0,8873.9296875,8949.5302734375,8756.01953125,8919.009765625,187120000.0,15.149999618530273,15.359999656677246,14.880000114440918,15.289999961853027,642400.0
963,2002-08-27,4.29,180.5,10984.04,5.7,87.6,947.9500122070312,955.8200073242188,930.3599853515625,934.8200073242188,1307700000.0,1395.0400390625,1396.4000244140625,1346.2099609375,1347.780029296875,1432360000.0,8917.490234375,9017.01953125,8782.0302734375,8824.41015625,231250000.0,15.319999694824219,15.369999885559082,14.720000267028809,14.779999732971191,1136800.0
964,2002-08-28,4.22,180.5,10984.04,5.7,87.6,934.8200073242188,934.8200073242188,913.2100219726562,917.8699951171875,1146600000.0,1339.4200439453125,1340.010009765625,1312.25,1314.3800048828125,1351500000.0,8823.9296875,8823.990234375,8646.1904296875,8694.08984375,219470000.0,14.600000381469727,14.649999618530273,14.289999961853027,14.369999885559082,1118900.0
965,2002-08-29,4.16,180.5,10984.04,5.7,87.6,917.8699951171875,924.5900268554688,903.3300170898438,917.7999877929688,1271100000.0,1304.2099609375,1345.3699951171875,1295.7900390625,1335.77001953125,1435190000.0,8690.6904296875,8742.009765625,8558.01953125,8670.990234375,224250000.0,14.100000381469727,14.6899995803833,14.0600004196167,14.569999694824219,666300.0
966,2002-08-30,4.14,180.5,10984.04,5.7,87.6,917.7999877929688,928.1500244140625,910.1699829101562,916.0700073242188,929900000.0,1326.050048828125,1337.9200439453125,1314.68994140625,1314.8499755859375,1089820000.0,8669.259765625,8783.349609375,8605.8701171875,8663.5,177100000.0,14.350000381469727,14.489999771118164,14.1899995803833,14.199999809265137,1605200.0
969,2002-09-03,3.98,180.8,10984.04,5.7,86.1,916.0700073242188,916.0700073242188,877.510009765625,878.02001953125,1289800000.0,1302.6700439453125,1302.6700439453125,1263.22998046875,1263.8399658203125,1394260000.0,8659.26953125,8659.26953125,8304.2998046875,8308.0498046875,267290000.0,13.850000381469727,13.960000038146973,13.5,13.5,1459900.0
970,2002-09-04,3.96,180.8,10984.04,5.7,86.1,878.02001953125,896.0999755859375,875.72998046875,893.4000244140625,1372100000.0,1268.6500244140625,1294.6500244140625,1261.0,1292.31005859375,1493510000.0,8308.5302734375,8452.58984375,8280.400390625,8425.1201171875,273410000.0,13.520000457763672,13.9399995803833,13.5,13.920000076293945,919200.0
971,2002-09-05,3.91,180.8,10984.04,5.7,86.1,893.4000244140625,893.4000244140625,870.5,879.1500244140625,1401300000.0,1274.760009765625,1274.760009765625,1251.0,1251.0,1520290000.0,8420.2001953125,8420.2001953125,8217.0498046875,8283.7001953125,285590000.0,13.550000190734863,13.630000114440918,13.359999656677246,13.449999809265137,392900.0
972,2002-09-06,4.05,180.8,10984.04,5.7,86.1,879.1500244140625,899.0700073242188,879.1500244140625,893.9199829101562,1184500000.0,1280.27001953125,1304.02001953125,1280.27001953125,1295.300048828125,1320380000.0,8296.4599609375,8474.7099609375,8296.4599609375,8427.2001953125,253650000.0,13.670000076293945,14.020000457763672,13.619999885559082,13.899999618530273,2943900.0
973,2002-09-09,4.05,180.8,10984.04,5.7,86.1,893.9199829101562,907.3400268554688,882.9199829101562,902.9600219726562,1130600000.0,1286.75,1310.3299560546875,1270.72998046875,1304.5999755859375,1247540000.0,8425.8798828125,8558.009765625,8315.4697265625,8519.3798828125,230080000.0,13.680000305175781,14.109999656677246,13.569999694824219,14.050000190734863,699200.0
974,2002-09-10,4.0,180.8,10984.04,5.7,86.1,902.9600219726562,909.8900146484375,900.5,909.5800170898438,1186400000.0,1306.1300048828125,1322.4300537109375,1299.530029296875,1320.0899658203125,1441490000.0,8520.1396484375,8602.6103515625,8502.3203125,8602.6103515625,220350000.0,14.170000076293945,14.329999923706055,14.039999961853027,14.289999961853027,290000.0
975,2002-09-11,4.07,180.8,10984.04,5.7,86.1,910.6300048828125,924.02001953125,908.469970703125,909.4500122070312,846600000.0,1328.3499755859375,1347.27001953125,1314.9599609375,1315.449951171875,1075670000.0,8604.26953125,8726.900390625,8570.2197265625,8581.169921875,185470000.0,14.699999809265137,14.699999809265137,14.3100004196167,14.369999885559082,718500.0
976,2002-09-12,3.98,180.8,10984.04,5.7,86.1,909.4500122070312,909.4500122070312,884.8400268554688,886.9099731445312,1191600000.0,1305.719970703125,1305.719970703125,1279.0899658203125,1279.6800537109375,1192760000.0,8574.9404296875,8574.9404296875,8359.08984375,8379.41015625,222760000.0,14.149999618530273,14.25,13.84000015258789,13.84000015258789,340400.0
977,2002-09-13,3.92,180.8,10984.04,5.7,86.1,886.9099731445312,892.75,877.0499877929688,889.8099975585938,1271000000.0,1272.93994140625,1292.3599853515625,1270.5899658203125,1291.4000244140625,1265530000.0,8377.6796875,8378.4404296875,8247.83984375,8312.6904296875,248270000.0,13.75,14.039999961853027,13.720000267028809,13.899999618530273,246800.0
978,2002-09-16,3.9,180.8,10984.04,5.7,86.1,889.8099975585938,891.8400268554688,878.9099731445312,891.0999755859375,1001400000.0,1286.8499755859375,1292.72998046875,1267.68994140625,1275.8800048828125,1097330000.0,8311.7900390625,8389.259765625,8257.6904296875,8380.1796875,189900000.0,13.800000190734863,13.869999885559082,13.5600004196167,13.670000076293945,200800.0
979,2002-09-17,3.87,180.8,10984.04,5.7,86.1,891.0999755859375,902.6799926757812,872.3800048828125,873.52001953125,1448600000.0,1292.9100341796875,1298.5,1258.8499755859375,1259.93994140625,1500330000.0,8386.349609375,8482.33984375,8192.009765625,8207.5498046875,260470000.0,13.869999885559082,14.020000457763672,13.460000038146973,13.5,378600.0
980,2002-09-18,3.86,180.8,10984.04,5.7,86.1,873.52001953125,878.4500122070312,857.3900146484375,869.4600219726562,1501000000.0,1244.52001953125,1263.9000244140625,1233.0799560546875,1252.1300048828125,1570950000.0,8203.0703125,8253.3203125,8051.91015625,8172.4501953125,289370000.0,13.270000457763672,13.550000190734863,13.140000343322754,13.359999656677246,605500.0
981,2002-09-19,3.79,180.8,10984.04,5.7,86.1,869.4600219726562,869.4600219726562,843.0900268554688,843.3200073242188,1524000000.0,1233.93994140625,1242.9100341796875,1216.18994140625,1216.449951171875,1521130000.0,8170.64990234375,8170.64990234375,7939.830078125,7942.39013671875,276320000.0,13.050000190734863,13.119999885559082,12.760000228881836,12.760000228881836,1149700.0
982,2002-09-20,3.79,180.8,10984.04,5.7,86.1,843.3200073242188,849.3200073242188,839.0900268554688,845.3900146484375,1792800000.0,1229.469970703125,1232.9599609375,1216.239990234375,1221.0899658203125,1796000000.0,7945.93017578125,8017.3701171875,7922.06982421875,7986.02001953125,431280000.0,13.0,13.0,12.729999542236328,12.829999923706055,1491300.0
983,2002-09-23,3.7,180.8,10984.04,5.7,86.1,845.3900146484375,845.3900146484375,825.760009765625,833.7000122070312,1381100000.0,1209.1300048828125,1209.719970703125,1177.4100341796875,1184.9300537109375,1443330000.0,7984.77001953125,7984.77001953125,7788.419921875,7872.14990234375,268190000.0,12.539999961853027,12.630000114440918,12.300000190734863,12.430000305175781,898500.0
984,2002-09-24,3.69,180.8,10984.04,5.7,86.1,833.7000122070312,833.7000122070312,817.3800048828125,819.2899780273438,1670240000.0,1170.949951171875,1200.449951171875,1169.0400390625,1182.1700439453125,1666020000.0,7871.22998046875,7871.22998046875,7666.0,7683.1298828125,336190000.0,12.260000228881836,12.5600004196167,12.15999984741211,12.229999542236328,1327800.0
985,2002-09-25,3.77,180.8,10984.04,5.7,86.1,819.27001953125,844.219970703125,818.4600219726562,839.6599731445312,1651500000.0,1195.5999755859375,1227.22998046875,1184.1199951171875,1222.2900390625,1691640000.0,7687.16015625,7891.27978515625,7665.66015625,7841.81982421875,328040000.0,12.510000228881836,12.880000114440918,12.3100004196167,12.699999809265137,1345100.0
986,2002-09-26,3.79,180.8,10984.04,5.7,86.1,839.6599731445312,856.5999755859375,839.6599731445312,854.9500122070312,1650000000.0,1231.8499755859375,1239.6199951171875,1206.9100341796875,1221.6099853515625,1664160000.0,7844.6201171875,8012.419921875,7844.6201171875,7997.1201171875,334600000.0,12.899999618530273,12.949999809265137,12.470000267028809,12.550000190734863,1616900.0
987,2002-09-27,3.69,180.8,10984.04,5.7,86.1,854.9500122070312,854.9500122070312,826.8400268554688,827.3699951171875,1507300000.0,1213.77001953125,1235.0799560546875,1198.1199951171875,1199.1600341796875,1444460000.0,7996.009765625,7996.009765625,7694.72021484375,7701.4501953125,327120000.0,12.449999809265137,12.720000267028809,12.229999542236328,12.239999771118164,1092800.0
988,2002-09-30,3.63,180.8,10984.04,5.7,86.1,827.3699951171875,827.3699951171875,800.2000122070312,815.280029296875,1721870000.0,1187.47998046875,1190.739990234375,1160.0699462890625,1172.06005859375,1682900000.0,7698.81005859375,7698.81005859375,7460.77978515625,7591.93017578125,373450000.0,12.140000343322754,12.140000343322754,11.720000267028809,11.829999923706055,1585300.0
989,2002-10-01,3.72,181.2,11061.433,5.7,80.6,815.280029296875,847.9299926757812,812.8200073242188,847.9099731445312,1780900000.0,1180.260009765625,1214.010009765625,1160.7099609375,1213.719970703125,1707860000.0,7593.0400390625,7940.58984375,7593.0400390625,7938.7900390625,339910000.0,11.9399995803833,12.5,11.789999961853027,12.470000267028809,1078400.0
990,2002-10-02,3.71,181.2,11061.433,5.7,80.6,843.77001953125,851.9299926757812,826.5,827.9099731445312,1668900000.0,1208.030029296875,1222.719970703125,1183.760009765625,1187.300048828125,1763700000.0,7936.56982421875,7969.3701171875,7742.02001953125,7755.60986328125,322970000.0,12.380000114440918,12.649999618530273,12.100000381469727,12.1899995803833,2538900.0
991,2002-10-03,3.7,181.2,11061.433,5.7,80.6,827.9099731445312,840.02001953125,817.25,818.9500122070312,1674500000.0,1183.1099853515625,1197.9599609375,1164.510009765625,1165.56005859375,1647320000.0,7753.4599609375,7913.47021484375,7693.330078125,7717.18994140625,316980000.0,12.199999809265137,12.470000267028809,12.109999656677246,12.15999984741211,522200.0
992,2002-10-04,3.69,181.2,11061.433,5.7,80.6,818.9500122070312,825.9000244140625,794.0999755859375,800.5800170898438,1835930000.0,1174.5799560546875,1175.75,1135.27001953125,1139.9000244140625,1587030000.0,7719.33984375,7784.81005859375,7472.009765625,7528.39990234375,338800000.0,12.34000015258789,12.34000015258789,11.800000190734863,11.899999618530273,1139100.0
993,2002-10-07,3.64,181.2,11061.433,5.7,80.6,800.5800170898438,808.2100219726562,782.9600219726562,785.280029296875,1576500000.0,1135.7900390625,1145.7900390625,1113.3599853515625,1119.4000244140625,1409850000.0,7528.68017578125,7637.91015625,7404.93994140625,7422.83984375,300960000.0,11.859999656677246,12.039999961853027,11.619999885559082,11.6899995803833,687400.0
994,2002-10-08,3.65,181.2,11061.433,5.7,80.6,785.280029296875,808.8599853515625,779.5,798.5499877929688,1938430000.0,1129.8199462890625,1144.1300048828125,1109.6400146484375,1129.219970703125,1836990000.0,7425.81982421875,7622.66015625,7331.419921875,7501.490234375,377960000.0,11.8100004196167,11.90999984741211,11.420000076293945,11.6899995803833,1186100.0
995,2002-10-09,3.61,181.2,11061.433,5.7,80.6,798.5499877929688,798.5499877929688,775.7999877929688,776.760009765625,1885030000.0,1117.1400146484375,1135.8900146484375,1112.0799560546875,1114.1099853515625,1755730000.0,7499.9599609375,7500.02978515625,7282.39013671875,7286.27001953125,377870000.0,11.5,11.819999694824219,11.399999618530273,11.579999923706055,982500.0
996,2002-10-10,3.68,181.2,11061.433,5.7,80.6,776.760009765625,806.510009765625,768.6300048828125,803.9199829101562,2090230000.0,1116.760009765625,1165.8299560546875,1108.489990234375,1163.3699951171875,1837940000.0,7286.33984375,7560.93017578125,7197.490234375,7533.9501953125,393740000.0,11.609999656677246,12.270000457763672,11.460000038146973,12.1899995803833,1492300.0
997,2002-10-11,3.83,181.2,11061.433,5.7,80.6,803.9199829101562,843.27001953125,803.9199829101562,835.3200073242188,1854130000.0,1179.9000244140625,1220.1199951171875,1179.9000244140625,1210.469970703125,1915390000.0,7540.740234375,7901.259765625,7540.740234375,7850.2900390625,351520000.0,12.5,13.050000190734863,12.479999542236328,12.960000038146973,2498300.0
999,2002-10-15,4.07,181.2,11061.433,5.7,80.6,841.4400024414062,881.27001953125,841.4400024414062,881.27001953125,1956000000.0,1259.8699951171875,1282.739990234375,1259.8699951171875,1282.43994140625,2009640000.0,7883.22998046875,8255.6796875,7883.22998046875,8255.6796875,410910000.0,13.550000190734863,13.84000015258789,13.4399995803833,13.800000190734863,2732000.0
1000,2002-10-16,4.06,181.2,11061.433,5.7,80.6,881.27001953125,881.27001953125,856.280029296875,860.02001953125,1585000000.0,1239.5400390625,1253.6099853515625,1229.06005859375,1232.4200439453125,1585220000.0,8232.099609375,8232.099609375,8013.41015625,8036.02978515625,385800000.0,13.199999809265137,13.369999885559082,12.979999542236328,13.050000190734863,1105300.0
1001,2002-10-17,4.16,181.2,11061.433,5.7,80.6,860.02001953125,885.3499755859375,860.02001953125,879.2000122070312,1780390000.0,1272.260009765625,1283.2099609375,1263.4599609375,1272.2900390625,1822740000.0,8038.31005859375,8318.4501953125,8038.240234375,8275.0400390625,390240000.0,13.800000190734863,13.850000381469727,13.449999809265137,13.600000381469727,1575100.0
1002,2002-10-18,4.14,181.2,11061.433,5.7,80.6,879.2000122070312,886.6799926757812,866.5800170898438,884.3900146484375,1423100000.0,1270.1300048828125,1288.0799560546875,1253.43994140625,1287.8599853515625,1665970000.0,8287.7197265625,8331.5595703125,8147.2001953125,8322.400390625,319260000.0,13.600000381469727,13.8100004196167,13.300000190734863,13.779999732971191,623600.0
1003,2002-10-21,4.24,181.2,11061.433,5.7,80.6,884.3900146484375,900.6900024414062,873.0599975585938,899.719970703125,1447000000.0,1276.760009765625,1312.530029296875,1267.760009765625,1309.6700439453125,1572970000.0,8320.740234375,8547.830078125,8230.5,8538.240234375,311250000.0,13.5600004196167,14.170000076293945,13.520000457763672,14.0600004196167,1472300.0
1004,2002-10-22,4.27,181.2,11061.433,5.7,80.6,899.719970703125,899.719970703125,882.4000244140625,890.1599731445312,1549200000.0,1285.5400390625,1307.5999755859375,1280.6600341796875,1292.800048828125,1723340000.0,8534.080078125,8534.080078125,8376.150390625,8450.16015625,294820000.0,13.789999961853027,14.25,13.630000114440918,14.0,2701300.0
